/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-15_MA2-70,2017,3.78,325172.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-15_MA2-80,2017,3.78,252797.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-15_MA2-90,2017,3.78,379512.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-100,2017,3.78,379512.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-40,2017,3.78,286819.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-50,2017,3.78,307436.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-60,2017,3.78,264837.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-70,2017,3.78,309250.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-80,2017,3.78,259231.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-20_MA2-90,2017,3.78,343581.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-30_MA2-60,2017,3.78,227342.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,Cascade_VBF_MA1-30_MA2-70,2017,3.78,255057.0
