/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-30_MA2-70,2016preVFP,48.6,120355.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-30_MA2-80,2016preVFP,48.6,193880.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_ggH_MA1-30_MA2-90,2016preVFP,48.6,182021.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-100,2016preVFP,3.782,183131.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-110,2016preVFP,3.782,159525.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-30,2016preVFP,3.782,149467.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-40,2016preVFP,3.782,160273.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-50,2016preVFP,3.782,175500.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-60,2016preVFP,3.782,163168.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-70,2016preVFP,3.782,155468.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-80,2016preVFP,3.782,150899.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-15_MA2-90,2016preVFP,3.782,150649.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-100,2016preVFP,3.782,149799.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-40,2016preVFP,3.782,167158.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-50,2016preVFP,3.782,158746.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-60,2016preVFP,3.782,145546.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-70,2016preVFP,3.782,146509.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-80,2016preVFP,3.782,181861.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-20_MA2-90,2016preVFP,3.782,162216.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-30_MA2-60,2016preVFP,3.782,149978.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-30_MA2-70,2016preVFP,3.782,172274.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-30_MA2-80,2016preVFP,3.782,133485.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,Cascade_VBF_MA1-30_MA2-90,2016preVFP,3.782,137187.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-20-MA1-15,2016preVFP,48.6,145920.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-30-MA1-15,2016preVFP,48.6,132396.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-30-MA1-20,2016preVFP,48.6,150242.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-40-MA1-20,2016preVFP,48.6,150800.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-40-MA1-30,2016preVFP,48.6,152776.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-50-MA1-30,2016preVFP,48.6,145443.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-60-MA1-30,2016preVFP,48.6,151412.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-50-MA1-40,2016preVFP,48.6,158458.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-60-MA1-40,2016preVFP,48.6,171752.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-70-MA1-40,2016preVFP,48.6,161730.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-80-MA1-40,2016preVFP,48.6,149931.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-60-MA1-50,2016preVFP,48.6,164833.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_ggH_MA2-70-MA1-50,2016preVFP,48.6,166567.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-20-MA1-15,2016preVFP,3.782,148890.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-30-MA1-15,2016preVFP,3.782,146970.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-30-MA1-20,2016preVFP,3.782,155831.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-40-MA1-20,2016preVFP,3.782,144298.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-40-MA1-30,2016preVFP,3.782,147572.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-50-MA1-30,2016preVFP,3.782,156178.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-60-MA1-30,2016preVFP,3.782,164626.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-50-MA1-40,2016preVFP,3.782,140240.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-60-MA1-40,2016preVFP,3.782,149964.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-70-MA1-40,2016preVFP,3.782,150078.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-80-MA1-40,2016preVFP,3.782,155301.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-60-MA1-50,2016preVFP,3.782,145388.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,NonCascade_VBF_MA2-70-MA1-50,2016preVFP,3.782,151386.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleMuon-Run2016B_HIPM,2016preVFP,1.0,158145722.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleMuon-Run2016C_HIPM,2016preVFP,1.0,67441308.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleMuon-Run2016D_HIPM,2016preVFP,1.0,98017996.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleMuon-Run2016E_HIPM,2016preVFP,1.0,90984718.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleMuon-Run2016F_HIPM,2016preVFP,1.0,57465359.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleElectron-Run2016B_HIPM,2016preVFP,1.0,246440440.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-06-13h17m_year-2016preVFP,SingleElectron-Run2016C_HIPM,2016preVFP,1.0,97259854.0
